1366,0,757
1851,2,753
2633,4,742
1798,4,785
1741,7,762
4649,0,750
4040,1,755
4750,2,758
1909,0,779
4559,1,789
2251,1,762
43,4,754
138,4,790
4516,3,756
2466,4,752
2558,0,781
1352,4,779
4447,5,775
381,1,787
4022,3,774
4871,4,770
4678,7,771
4994,0,788
2468,4,777
3699,4,783
188,7,790
2662,6,778
2791,0,755
424,2,765
10,1,795
3202,1,796
4187,6,757
2603,1,761
486,1,762
1218,2,789
2834,4,778
3545,1,768
3195,2,771
1544,6,802
2575,2,783
4314,6,758
162,1,804
2582,4,798
4208,5,759
1199,5,776
2595,7,781
2993,0,803
1761,1,763
1314,2,778
3438,2,782
384,7,785
4271,2,790
2404,4,790
2659,6,778
4863,4,770
750,4,787
1770,4,806
980,7,801
923,0,778
3641,7,773
3073,3,798
2256,4,799
450,0,801
841,2,778
588,4,796
2782,5,799
4369,0,799
1822,2,807
4269,5,777
2261,6,808
747,3,783
4579,6,788
3814,0,774
123,1,793
4614,1,805
658,3,783
12,7,772
547,2,811
1579,6,787
4673,0,818
718,5,817
4205,6,787
4804,1,786
437,4,785
4726,6,784
2417,2,810
3837,6,825
1450,5,819
2830,1,804
1308,6,788
3342,2,822
2369,4,813
2859,7,784
1524,0,790
2143,0,810
933,1,805
1365,0,788
4646,2,810
4407,6,812
2244,2,808
2212,6,819
890,2,827
2689,4,809
671,4,817
2864,0,793
3361,5,809
4458,0,794
4158,0,815
3623,0,821
353,4,796
3750,5,835
3031,7,810
1647,2,793
4290,4,834
3058,0,836
4963,4,801
2774,4,813
2597,4,834
1895,7,814
2627,7,830
4882,2,789
2325,3,820
1253,4,800
4428,5,809
4526,7,800
3887,5,839
4298,4,813
1474,4,836
3980,2,803
1321,2,839
4426,6,807
3124,7,809
2086,4,838
3334,2,806
3678,2,817
3966,1,800
3132,6,804
245,6,833
4409,2,842
1360,4,837
2075,1,810
4748,4,830
1298,3,800
1418,4,847
4286,2,832
4043,4,841
1537,1,807
2379,1,826
271,4,816
1812,5,828
400,7,838
4324,4,838
940,0,838
679,3,816
401,3,821
1674,3,839
1228,5,840
4073,1,821
3580,0,817
2767,1,809
615,0,824
4680,4,851
4304,6,829
3497,7,838
1765,0,835
2184,1,847
4164,2,844
603,3,857
3949,4,812
626,6,822
3550,0,832
985,4,846
569,4,854
37,5,836
4512,3,857
3479,7,815
4892,0,831
115,1,845
3265,5,825
3939,7,821
1142,0,831
4820,2,861
4218,7,853
2039,1,831
157,2,818
2902,2,844
1796,6,820
1158,0,859
3217,4,838
1302,7,839
492,0,836
3082,1,821
321,7,836
493,0,869
2124,3,855
1249,5,864
433,6,827
516,2,834
3715,4,862
709,2,833
3640,6,826
3478,6,832
4689,7,860
1600,7,864
4493,2,846
3510,3,863
937,1,829
2731,4,826
846,4,862
2881,4,850
3452,6,845
472,0,855
1347,5,870
3931,6,860
2645,2,830
1778,2,851
3396,2,842
4346,2,867
4397,2,871
4230,4,839
2342,5,862
488,6,842
1526,6,873
2568,7,868
4088,2,865
3140,6,876
792,1,853
3831,4,871
4035,2,837
3291,4,841
2429,4,843
4212,4,853
1434,4,868
4755,5,853
355,0,862
3749,1,853
1361,0,865
1220,0,836
3275,1,875
2128,0,877
1937,4,881
686,0,886
1229,6,867
1776,0,864
2547,3,870
808,1,869
2942,7,865
1240,2,873
2841,1,858
3084,4,876
2002,7,873
156,0,888
2339,1,885
613,2,867
1976,2,879
3592,6,845
3152,7,863
2191,0,870
4561,0,893
3101,1,881
1634,3,850
736,5,882
992,7,873
4509,0,861
1717,6,877
1683,0,883
3234,3,874
669,6,879
706,4,860
1514,4,861
4601,4,875
1710,5,857
3773,1,889
4808,1,893
387,7,869
2800,1,859
4948,1,895
51,6,861
2305,6,896
398,1,891
7,1,901
2655,4,879
2985,4,898
361,6,880
3882,0,885
2228,4,882
3787,0,860
2063,1,864
3840,2,874
3211,2,879
3370,3,861
2654,0,868
260,2,893
3476,4,882
2870,0,904
1819,4,903
52,7,892
4103,0,905
3826,4,882
2979,2,879
3105,1,861
1695,2,910
2286,0,894
2854,4,903
2004,4,875
4322,4,898
3053,5,895
3948,6,870
2916,6,873
3,0,912
151,1,867
901,4,898
1466,7,895
3492,2,882
1624,2,878
2862,5,877
4633,4,891
2273,0,896
1266,1,915
1869,2,878
4619,2,918
4698,0,884
767,0,887
3420,3,888
956,4,882
4600,6,893
3290,2,905
1194,6,879
3857,1,883
1102,4,922
3670,0,922
3168,2,893
1696,4,886
4642,1,903
377,0,908
2443,4,925
2677,4,913
3866,6,887
2613,1,905
2944,2,880
3292,4,917
2451,5,879
444,6,897
587,7,879
1837,2,905
4681,3,905
2158,1,926
1039,3,897
4934,7,889
860,2,890
4411,6,903
2120,7,901
4834,2,906
754,3,895
1285,1,929
2348,4,907
3634,7,893
3694,4,912
3538,7,917
1797,0,914
2923,1,903
4116,7,929
4846,0,897
659,1,901
871,1,902
4975,5,913
2055,7,937
2000,1,941
133,4,920
3003,0,895
1940,1,902
3309,4,924
4999,4,942
4495,7,907
1291,7,941
4364,2,925
817,7,944
1694,0,922
1196,5,899
648,6,902
3758,0,907
4890,4,908
2649,5,929
4982,2,933
1595,4,929
684,2,929
110,4,944
1297,7,938
2534,2,911
255,3,935
3229,6,902
2857,0,925
4204,7,949
1538,0,939
3219,2,945
4916,1,942
880,6,934
2372,4,904
4123,4,913
3392,3,932
1804,4,906
4147,4,937
3376,6,913
3030,6,922
855,6,950
4607,2,930
2584,3,930
2265,6,928
2331,7,945
4789,5,919
2414,2,921
382,6,953
2926,7,934
3542,1,924
2013,1,943
4217,6,923
1046,1,921
1178,2,923
514,2,919
1095,4,948
1295,7,932
674,3,922
2456,4,927
3363,4,947
1485,5,946
3103,1,939
1529,7,936
611,0,921
2888,4,928
1901,5,959
552,0,938
394,0,927
1738,1,953
4792,6,961
1004,0,946
3821,2,921
1163,5,947
351,4,964
2665,1,965
4121,0,969
1323,4,936
924,4,943
4265,1,969
2966,7,951
1517,7,963
1905,1,931
3975,4,964
1303,2,948
570,5,941
392,1,936
4518,2,952
2135,0,970
3830,1,938
971,3,950
4492,6,929
3777,7,960
4061,2,970
1015,5,970
2351,4,966
4146,6,957
3153,6,960
1215,0,947
2945,1,961
993,1,961
2638,1,976
1212,3,979
4258,4,974
3554,2,958
3867,2,960
2315,4,963
3836,2,962
825,3,964
2511,4,954
4760,0,952
250,4,982
1748,2,950
1107,6,946
1023,5,966
4163,6,956
330,7,944
788,7,975
3419,4,949
2804,0,943
3662,4,974
4586,6,969
2060,0,951
862,6,979
3306,1,962
3713,3,982
1428,1,975
1892,2,984
4988,2,987
3709,4,976
3270,4,983
3770,1,973
2432,1,982
3446,1,997
1827,2,949
1076,2,996
4059,3,955
1088,5,977
3913,5,988
3895,2,977
2685,4,971
1614,4,981
1035,5,980
2059,7,958
799,2,980
2356,4,992
4936,0,966
571,4,954
2965,6,957
1048,4,955
1629,5,1000
1656,0,974
2734,2,1000
1000,5,999
2526,7,979
3080,0,967
4185,1,998
3635,5,964
2845,5,1005
4577,7,965
2860,3,958
2012,6,958
2127,6,981
2115,7,975
59,1,978
4894,2,963
1096,2,978
2797,0,979
1362,5,1004
4067,7,1006
3809,1,982
2299,3,994
3011,2,983
4378,4,986
1059,6,992
3469,4,1015
3922,7,1009
4014,4,996
4849,6,993
4657,3,999
4868,1,997
2936,2,983
3296,3,984
3621,4,1000
806,0,992
346,1,979
2255,1,1020
717,1,1012
2462,4,996
1346,5,999
1414,0,982
1753,1,995
2018,2,1002
764,6,981
2995,0,986
3395,1,982
1875,7,990
3276,1,1025
1811,4,984
1690,1,1023
181,2,1010
899,5,1024
631,7,989
1338,1,1010
228,4,1003
4167,4,1004
4387,6,988
730,7,1011
1906,0,1006
3143,2,1029
1825,1,994
1918,4,1002
285,5,1006
465,6,987
3372,4,991
711,4,1028
2029,6,1008
2364,7,1001
3258,2,1021
1349,2,999
2344,2,999
1389,2,1032
4037,6,1034
3189,4,1033
2588,2,1036
2297,2,1036
425,6,1003
178,0,993
2156,5,1033
1582,6,1025
4341,4,1031
4536,6,1015
867,6,1017
247,0,1003
1411,1,1031
3872,4,1000
1399,5,1039
1584,6,1031
1040,4,1031
4083,2,996
2905,4,1017
2346,6,1033
2324,2,1038
4721,1,1024
288,0,1022
4483,2,1005
2823,2,1043
2425,4,1024
328,7,1026
4802,4,1042
2389,0,1032
4662,4,1041
98,0,1039
2378,1,1026
2700,1,1027
63,2,1010
430,2,1050
4106,5,1011
2133,7,1005
408,0,1005
513,1,1006
1986,6,1036
3477,6,1039
1342,6,1040
756,0,1011
1706,4,1034
296,7,1046
4521,4,1021
246,5,1030
2248,0,1052
1486,1,1033
500,5,1006
4353,6,1041
230,3,1007
1830,7,1016
4582,6,1009
4979,0,1046
1325,1,1029
2096,4,1040
1033,1,1022
2605,2,1013
337,3,1021
33,4,1048
914,7,1057
34,3,1019
3076,1,1050
3439,1,1052
4093,3,1012
4118,2,1025
1939,0,1041
4596,0,1050
293,1,1059
1305,3,1056
2977,4,1016
2003,7,1030
4320,0,1055
2238,0,1059
176,2,1038
2833,7,1053
938,4,1034
1386,4,1037
836,0,1025
616,1,1060
354,0,1026
2839,1,1041
1968,6,1055
1495,1,1045
2359,3,1061
1244,4,1049
2899,6,1043
2912,0,1065
1247,2,1036
2695,3,1062
3013,7,1031
1566,7,1034
1889,7,1051
3112,0,1066
201,5,1041
2108,0,1072
225,1,1065
2868,5,1054
541,2,1046
136,5,1051
3906,1,1050
1872,1,1073
2250,2,1046
4783,4,1069
207,6,1052
131,1,1078
2690,4,1069
2147,5,1079
2332,6,1052
3310,1,1062
3034,2,1035
4089,6,1075
2267,4,1060
1520,1,1055
3449,2,1044
498,2,1051
4153,6,1040
594,7,1065
2440,5,1055
2475,5,1078
1627,0,1077
1784,5,1086
3959,6,1038
183,0,1087
2747,4,1043
2330,2,1060
4179,2,1064
1764,0,1053
487,0,1065
1469,2,1085
2032,0,1049
4184,3,1060
26,4,1053
3403,4,1065
3303,4,1046
1130,1,1082
520,1,1062
2570,1,1080
1981,6,1073
3890,7,1076
1090,2,1066
4097,2,1079
1031,4,1054
3659,6,1052
2561,4,1059
4728,6,1058
4900,1,1071
158,4,1080
1062,4,1101
4951,7,1085
544,4,1102
3671,7,1060
30,0,1089
2476,2,1099
2709,7,1068
2079,0,1094
4603,2,1099
1737,3,1074
1262,3,1094
2131,1,1080
2837,5,1086
959,2,1105
927,3,1065
46,3,1106
695,6,1081
3745,0,1066
189,0,1105
545,2,1082
1261,6,1080
2776,0,1092
173,4,1081
2523,5,1081
2952,1,1102
3141,2,1076
4383,1,1097
505,0,1071
2532,0,1076
4176,0,1093
1787,1,1097
85,4,1074
1056,4,1084
3766,6,1083
1950,7,1104
1217,1,1096
2017,7,1076
4480,1,1074
4332,4,1113
2940,5,1077
1475,2,1085
3910,5,1087
1632,6,1088
4701,0,1104
3494,4,1103
1455,5,1113
4810,0,1112
2066,3,1076
1256,4,1117
2525,0,1113
2577,1,1107
1655,4,1089
3970,3,1110
396,6,1085
1589,7,1076
2099,0,1078
4711,1,1117
1653,5,1107
1275,1,1115
4771,1,1081
596,2,1080
1924,4,1094
17,4,1100
580,1,1119
1809,4,1122
1668,6,1124
1093,0,1117
3719,1,1085
4699,3,1105
1236,4,1123
2681,0,1125
1452,2,1120
4973,4,1127
1564,7,1102
4434,6,1101
4171,7,1117
3336,1,1125
3451,3,1122
95,4,1094
244,6,1120
2367,0,1123
1061,2,1093
2574,6,1117
872,0,1116
1492,2,1112
532,4,1129
3038,1,1123
4250,2,1090
2010,3,1111
369,2,1091
166,4,1119
951,6,1112
4675,7,1124
1333,2,1131
4556,6,1097
3606,6,1139
837,7,1103
4615,1,1114
4595,1,1133
728,3,1124
3506,2,1104
1374,4,1127
2664,0,1122
75,4,1095
2818,5,1121
24,2,1135
1817,2,1139
1404,4,1102
998,5,1125
2721,6,1100
4547,7,1098
2587,1,1129
205,4,1117
2506,1,1136
3162,6,1132
3955,2,1110
1415,4,1130
4020,6,1134
458,0,1112
2566,2,1127
2320,6,1138
2424,0,1131
2874,1,1118
1862,2,1134
1146,0,1116
2433,0,1130
1257,6,1111
3620,0,1121
4077,2,1138
211,3,1130
3979,4,1121
4025,7,1118
243,2,1114
1284,4,1131
1271,4,1138
1462,5,1120
4223,3,1133
4081,5,1119
895,2,1136
2090,0,1135
3456,1,1130
4174,4,1135
2307,3,1137
2614,1,1127
529,6,1129
2929,7,1138
3389,1,1126
2453,7,1131
4292,7,1132
3736,0,1134
4513,6,1133
111,4,1133
